ano,link,paragrafos_resgatados
2001,http://www1.folha.uol.com.br/folha/ciencia/ult306u2418.shtml,"['Até 2025, os médicos poderão ser capazes de evitar o mal de Alzheimer e a osteoporose, substituir órgãos defeituosos com tecidos produzidos por engenharia genética e projetar terapias personalizadas para esquizofrenia e depressão. A previsão foi feita hoje por Linda G. Griffth, do Instituto de Tecnologia de Massachusetts, em Cambridge, durante entrevista coletiva.']"
2001,http://www1.folha.uol.com.br/fsp/equilibrio/eq0802200113.htm,"['Doenças graves, como esquizofrenia, que exigem acompanhamento médico constante são tratadas pela psiquiatria convencional. Mas é possível lançar mão de ação conjunta. A homeopatia tem tido sucesso no tratamento de depressão e síndrome do pânico.']"
2001,http://www1.folha.uol.com.br/folha/ciencia/ult306u2546.shtml,"['Folha Online - Ciência - Roche e deCODE anunciam avanços na pesquisa sobre esquizofrenia - 14/02/2001 11h22', 'Os grupos suíço Roche e islandês deCODE anunciaram hoje um ""importante avanço"" na pesquisa sobre esquizofrenia e doenças arteriais.']"
2001,http://www1.folha.uol.com.br/fsp/ilustrad/fq1702200121.htm,"['Não é um caso de patologia clínica, como disseram, mas fenômeno de patologia literária. Na história da esquizofrenia, já tivemos escritores e pintores geniais. Não é o caso de Qorpo Santo.']"
2001,http://www1.folha.uol.com.br/folha/ilustrada/ult90u10685.shtml,"['Não é um caso de patologia clínica, como disseram, mas fenômeno de patologia literária. Na história da esquizofrenia, já tivemos escritores e pintores geniais. Não é o caso de Qorpo Santo.']"
2001,http://www1.folha.uol.com.br/fsp/folhatee/fm1902200117.htm,"['A paranóia está normalmente relacionada à esquizofrenia, uma doença rara entre adolescentes']"
2001,http://www1.folha.uol.com.br/fsp/folhatee/fm1902200116.htm,"['Enquanto a ""nóia"" é muito comum entre adolescentes, a paranóia é uma doença rara entre jovens e está normalmente relacionada à esquizofrenia -distúrbio mental que atinge 1% da população adulta mundial- e ao uso de drogas como cocaína, crack e maconha.', 'Segundo o coordenador do Projesq (Projeto Esquizofrenia) do Instituto de Psiquiatria do HC, Hélio Elkis, o que existe na adolescência são ""idéias paranóides"" -a mais frequente é a sensação de perseguição contínua.']"
2001,http://www1.folha.uol.com.br/folha/ciencia/ult306u2709.shtml,"['Folha Online - Ciência - Computador detecta sinais precoces de esquizofrenia - 22/02/2001 13h20', 'Pesquisadores canadenses desenvolveram um exame de computador para diagnosticar esquizofrenia antes que apareçam os sintomas da doença, informa reportagem na última edição da revista ""New Scientist"".', '""Um dos grandes desafios na esquizofrenia é o diagnóstico. A doença pode levar vários anos para se tornar clara"", disse o especialista à revista semanal.', 'O exame procura no fluxo sanguíneo de certas áreas do cérebro as características específicas dos esquizofrênicos. Determinadas regiões cerebrais sofrem alterações em pessoas com a doença.', 'O diagnóstico precoce e o tratamento da esquizofrenia podem melhorar o prognóstico dos pacientes com a enfermidade, forma mais comum de doença mental grave.', 'A causa da esquizofrenia não é conhecida, mas os cientistas sabem que afeta substâncias químicas no cérebro e que há uma associação biológica que predispõe uma pessoa à doença.']"
2001,http://www1.folha.uol.com.br/fsp/ilustrad/fq0203200103.htm,"['E o Don Doca FHC, que veio visitar o Covas no Incor: ""Quem está aqui não é o presidente, é o amigo"". Prega a esquizofrenia! Não é o presidente? Então desliga as câmeras e vai todo mundo embora. E o procurador que diz que pisou nas fitas do ACM? Típico de gente atacada. Fica com raiva, pisa em cima. Piso, piso, piso!']"
2001,http://www1.folha.uol.com.br/fsp/ciencia/fe1403200101.htm,"['""Queremos saber se a psilocibina pode mesmo reduzir sintomas e, caso possa, quanto uma pessoa precisa tomar"", disse Moreno. Na Universidade de Zurique, Suíça (país onde foi inventado o LSD), Franz Vollenweider tem permissão do governo para explorar alucinógenos no tratamento da esquizofrenia. ""Estamos interessados na natureza da consciência de si próprio que guia o comportamento humano"", disse.']"
2001,http://www1.folha.uol.com.br/folha/ciencia/ult306u2941.shtml,"['de Zurique, Suíça (país onde foi inventado o LSD), Franz Vollenweider tem permissão do governo para explorar alucinógenos no tratamento da esquizofrenia. ""Estamos interessados na natureza da consciência de si próprio que guia o comportamento humano"", disse.']"
2001,http://www1.folha.uol.com.br/fsp/ombudsma/om1803200101.htm,"['2) a ascensão ao governo de um setor identificado com a Folha nos anos 70 e 80 (o tucanato) e o seu engajamento num projeto oposto às idéias de 20 anos atrás teriam criado, diz o caderno, uma ""esquizofrenia"" nas relações do jornal com o poder;']"
2001,http://www1.folha.uol.com.br/folha/ciencia/ult306u3019.shtml,"['Folha Online - Ciência - Cientistas alemães descobrem gene da esquizofrenia - 20/03/2001 19h32', 'Um gene responsável pela esquizofrenia catatônica, uma das quatro formas da doença, foi identificado pela primeira vez por um grupo de cientistas alemães', 'Levando em conta todas suas formas, a esquizofrenia afeta cerca de um por cento da população.', 'Os profissionais alemães descobriram uma mutação genética no cromossomo 22 de uma numerosa família cujo nome não foi revelado. Encontraram a anomalia em sete pessoas desta família, já afetadas de esquizofrenia.', 'A esquizofrenia catatônica se caracteriza pela ruptura do contato com a realidade, delírio e introspecção. As pesquisas foram realizadas no cromossomo 22, no qual estudos anteriores já haviam localizado anomalias genética.', 'A origem genética da esquizofrenia foi confirmada pela primeira vez há pouco mais de dois anos, depois de uma ampla pesquisa estatística realizada pelo Instituto John Hopkins, dos EUA.', 'De qualquer forma, Ann Pulver, principal responsável pelo estudo que envolveu durante 15 anos mil pessoas de mais de 100 famílias, estimava que genes localizados nos cromossomos 8 e 22 poderiam estar envolvidos na esquizofrenia.']"
2001,http://www1.folha.uol.com.br/fsp/ciencia/fe2103200105.htm,"['Folha de S.Paulo - Genética: Alemães encontram gene ligado à esquizofrenia - 21/03/2001', 'Um gene relacionado com uma forma de esquizofrenia hereditária foi identificado por uma equipe da universidade alemã de Würzburg. O gene, batizado de WKL1, foi localizado no cromossomo 22.']"
2001,http://www1.folha.uol.com.br/fsp/mais/fs2503200110.htm,"['Muito antes de sermos informados de que não havia genes em número suficiente para sustentar a visão determinista da genética, muitos cientistas haviam concluído que não existiam explicações simplistas para doenças baseadas em genes, porque as ações de cada gene são afetadas e modificadas por diversos outros genes. A conexão entre genes e doenças se torna ainda mais tênue quando se trata de coisas como câncer, moléstias cardíacas, diabetes, esquizofrenia, inteligência, abuso de álcool e comportamento criminoso, para as quais os fatores ambientais e sociais cada vez mais parecem preponderantes.']"
2001,http://www1.folha.uol.com.br/fsp/ilustrad/fq2903200109.htm,"['Gravados em meados dos anos 80, os depoimentos da doméstica -internada sob diagnóstico de esquizofrenia e personalidade psicopática- foram adaptados para o palco no monólogo ""Stella do Patrocínio"", de Rio Branco (AC), que estréia hoje na programação do Fringe, a mostra paralela do Festival de Teatro de Curitiba, que vai até domingo.']"
2001,http://www1.folha.uol.com.br/folha/ilustrada/ult90u12179.shtml,"['Gravados em meados dos anos 80, os depoimentos da doméstica -internada sob diagnóstico de esquizofrenia e personalidade psicopática- foram adaptados para o palco no monólogo ""Stella do Patrocínio"", de Rio Branco (AC), que estréia hoje na programação do Fringe, a mostra paralela do Festival de Teatro de Curitiba, que vai até domingo.']"
2001,http://www1.folha.uol.com.br/fsp/brasil/fc0204200112.htm,"['O fracasso da negociação comercial entre o Brasil e os EUA revela a ""esquizofrenia"" que assola a política comercial do governo do republicano George W. Bush.']"
2001,http://www1.folha.uol.com.br/folha/brasil/ult96u17908.shtml,[]
2001,http://www1.folha.uol.com.br/fsp/ilustrad/fq0704200102.htm,"['Instituída pela Organização Mundial da Saúde em 1948, a data será lembrada pelo canal com dois episódios da série ""O Diário da Saúde"", que vão ao ar às 20h. Eles abordam doenças que atacam o sistema nervoso, como a esquizofrenia e o mal de Alzheimer.']"
2001,http://www1.folha.uol.com.br/fsp/mais/fs0804200111.htm,"['""Ler o Delírio"", que acaba de sair na França, faz um estudo contundente sobre o tratamento da esquizofrenia no século 19, que opôs escritores como Balzac aos médicos alienistas', 'Apenas os escritores demonstraram ousadia suficiente para sair vitoriosos desse temível combate que a ciência travava consigo mesma. E é a Balzac (1799-1850), mais que a Esquirol, que cabe o mérito de ter descrito, em ""Louis Lambert"", o mais belo caso de loucura jamais imaginado pelos médicos. Não contente em lhe dar uma aula de ciência, utilizando suas descobertas e seu estilo, o escritor soube construir seu romance ao mesmo tempo como autobiografia iniciática e como descrição clínica. Compreende-se, assim, por que, no século 20, num brilhante comentário sobre esse texto admirável, alguns psiquiatras tenham dado razão ao homem de letras em desfavor ao alienista. Eles fizeram de Balzac, antes de Eugen Bleuler, o criador da primeira descrição prática e teórica de um caso de esquizofrenia.']"
2001,http://www1.folha.uol.com.br/folha/ciencia/ult306u3264.shtml,"['Folha Online - Ciência - Vírus pode agravar esquizofrenia, dizem pesquisadores - 10/04/2001 19h21', 'Um grupo de cientistas revelou hoje ter encontrado trechos do código genético de algum tipo de vírus em partes do sistema nervoso de esquizofrênicos.', 'Uma equipe da Faculdade de Medicina Johns Hopkins, liderada pelo médico Robert Yolken, examinou um grupo de 35 alemães portadores de esquizofrenia.', 'As ""pistas moleculares"" de um retrovírus foram encontradas no liquor (líquido cérebro-espinal) de 29% dos pacientes com ocorrência aguda da doença. Entre os pacientes com a forma crônica da esquizofrenia, a incidência dos genes foi menor, de 7%.', '""Até agora, ainda não sabemos se o vírus é a causa da esquizofrenia em algumas pessoas ou se ele é ativado durante o processo"", disse Yolken.', 'A esquizofrenia ocorre hoje com maior ou menor intensidade em cerca de 1% da população. As vítimas do mal perdem o contato com a realidade, sofrem alucinações e têm comportamento estranho.']"
2001,http://www1.folha.uol.com.br/fsp/ciencia/fe1104200102.htm,[]
2001,http://www1.folha.uol.com.br/fsp/ciencia/fe1104200101.htm,"['Folha de S.Paulo - Neurologia: Estudo relaciona esquizofrenia com vírus - 11/04/2001', 'Fragmentos semelhantes a genes de vírus foram encontrados no fluido cerebrospinal (líquido do encéfalo e da medula espinhal) e no tecido cerebral de pacientes com esquizofrenia, revela estudo publicado na edição desta semana da revista da Academia Nacional de Ciências dos EUA, a ""PNAS"" (www.pnas.org).', 'Esquizofrenia é o nome geral de um grupo de desordens psicóticas caracterizadas por delírios e alucinações. Mudanças no funcionamento do cérebro também foram identificadas, mas suas causas permanecem desconhecidas.', 'Um grupo de cientistas liderados por integrantes da Escola de Medicina da Universidade Johns Hopkins (EUA) examinou 35 pacientes alemães diagnosticados como esquizofrênicos.', 'Eles encontraram a impressão digital molecular de retrovírus (leia texto à direita) no fluido cerebrospinal de 29% dos pacientes diagnosticados com esquizofrenia aguda. Também foram encontrados vírus em 7% dos pacientes que apresentavam uma forma crônica da doença.', '""Os resultados sugerem que os vírus estejam envolvidos no processo"", disse Robert Yolken, coordenador do estudo. ""Não sabemos dizer, no entanto, se o vírus é a causa de alguns dos casos de esquizofrenia, ou se ele é (apenas) ativado durante o processo.""', 'Basicamente, os cientistas encontraram o vírus na cena do crime, mas ainda precisam trabalhar muito para saber se ele é o criminoso, ou apenas um espectador inocente. Se os vírus forem a causa da esquizofrenia, Yolken afirmou que terapias antivirais poderiam funcionar no tratamento da desordem, que atinge 1% das pessoas no mundo.', 'Os pesquisadores dizem que a maior frequência de genes retrovirais encontrados em pacientes recém-diagnosticados com esquizofrenia (e não naqueles com a doença crônica) indica que a ativação desses genes pode contribuir para o surgimento e a progressão inicial da doença em alguns desses indivíduos.', 'Pesquisas anteriores já haviam sugerido que a ativação de vírus e o surgimento de certos tipos de esquizofrenia são causados tanto por fatores genéticos quanto ambientais. O novo estudo aponta para os retrovírus do tipo Herv-W como candidatos principais no quesito componente ambiental de alguns casos de esquizofrenia.', 'Yolken afirmou que está projetando uma série de testes clínicos, para vários estágios da doença, com o objetivo de verificar se medicamentos antivirais poderiam alterar o curso da esquizofrenia.', 'Em outro estudo, publicado na mesma edição da ""PNAS"", cientistas alemães encontraram cinco genes associados com a formação e a manutenção da bainha de mielina (capa que envolve os nervos e é fundamental para a transmissão de sinal ao longo das fibras nervosas). Esses genes, dizem os pesquisadores, costumam estar desligados nos pacientes esquizofrênicos. Os resultados sugerem falhas funcionais específicas que causariam a doença.']"
2001,http://www1.folha.uol.com.br/fsp/ilustrad/fq1304200114.htm,"['Assim, uma história paralela, que contempla a caça a um ""serial killer"", não demora a se impor ao enredo, e a protagonista Lopez logo estará deixando o garoto de lado para mergulhar na mente doentia de um ""serial killer"" esquizofrênico.', 'A verdadeira perversão aqui, no entanto, não é senão cultural: lúgubres e grotescas, as imagens do universo mental do assassino parecem inspiradas nos videoclipes do cantor, compositor e performer norte-americano Marilyn Manson, o astro andrógino cujo nome dá conta de uma cultura capaz de cultuar, a um só tempo, a esquizofrenia de glamourosas estrelas de cinema (Marilyn Monroe) e de assassinos satânicos (Charles Mason).']"
2001,http://www1.folha.uol.com.br/folha/ilustrada/ult90u12638.shtml,"['Assim, uma história paralela, que contempla a caça a um ""serial killer"", não demora a se impor ao enredo, e a protagonista Lopez logo estará deixando o garoto de lado para mergulhar na mente doentia de um ""serial killer"" esquizofrênico.', 'A verdadeira perversão aqui, no entanto, não é senão cultural: lúgubres e grotescas, as imagens do universo mental do assassino parecem inspiradas nos videoclipes do cantor, compositor e performer norte-americano Marilyn Manson, o astro andrógino cujo nome dá conta de uma cultura capaz de cultuar, a um só tempo, a esquizofrenia de glamourosas estrelas de cinema (Marilyn Monroe) e de assassinos satânicos (Charles Mason).']"
2001,http://www1.folha.uol.com.br/folha/ciencia/ult306u3428.shtml,"['O evento, que promoverá mesas redondas e palestras de especialistas de todo país, vai discutir informações em neurociências; cérebro e esquizofrenia; mal de parkinson; neuropsicofarmacologia e imunidade.']"
2001,http://www1.folha.uol.com.br/fsp/tvfolha/tv2904200109.htm,"['Entretanto, o namoro da DirecTV com a internet pára por aí, no momento. ""A TV é uma diversão passiva. Temos de, aos pouco, ir educando o consumidor a interagir. Não sofremos de esquizofrenia, ainda há um espaço grande em TV paga a ser explorado"", diz o gerente-geral da DirecTV Brasil, Philippe Boutaud.']"
2001,http://www1.folha.uol.com.br/folha/ilustrada/ult90u13078.shtml,"['Entretanto, o namoro da DirecTV com a internet pára por aí, no momento. ""A TV é uma diversão passiva. Temos de, aos poucos, ir educando o consumidor a interagir. Não sofremos de esquizofrenia, ainda há um espaço grande em TV paga a ser explorado"", diz o gerente-geral da DirecTV Brasil, Philippe Boutaud.']"
2001,http://www1.folha.uol.com.br/fsp/mundo/ft1105200113.htm,"['Folha de S.Paulo - Multimídia: Alan García é suspeito de ser esquizofrênico - 11/05/2001', 'O anúncio de que o ex-presidente Alan García e atual candidato da Apra (Aliança Popular Revolucionária Americana) para o segundo turno nas eleições presidenciais teria recebido tratamento para depressão e esquizofrenia é comparado pelo diário como ""golpe baixo típico de circo e não de uma eleição"".', 'García afirmou ter pedido ajudada a um médico do partido para ser consultado. ""Não se pode dar um diagnóstico de esquizofrenia ou de psicose maníaco-depressiva com uma simples consulta médica.""']"
2001,http://www1.folha.uol.com.br/fsp/ilustrad/fq1105200123.htm,"['O apego de Roberto por seus antigos músicos traz esquizofrenia à formação entremeada com alguns jovens. Samuel Rosa vai bem em ""É Proibido Fumar"" (64), meio Neil Young, mas a velha-guarda desacelera a (agora country) rajada de ""Por Isso Corro Demais "" (67).']"
2001,http://www1.folha.uol.com.br/fsp/ciencia/fe1305200108.htm,"['O nome completo do D2 é gene do receptor D2 da dopamina. A substância é um importante neurotransmissor ligado a sensações de prazer e relacionado a certas doenças nervosas como esquizofrenia. Em suas experiências, Blum e Noble compararam material genético de 35 cadáveres de alcoólicos com outro tanto de não-alcoólicos. Acharam o A1 em 69% dos alcoólicos e em 20% dos controles.']"
2001,http://www1.folha.uol.com.br/fsp/ciencia/fe1305200104.htm,"['Fundado pelos Institutos Nacionais de Saúde (NIH), dos EUA, o banco recebe cerca de 300 doações por ano e envia entre 5.000 e 6.000 amostras para pesquisadores trabalhando com esquizofrenia, desordem bipolar, doença de Huntington e mal de Alzheimer.', 'Cada amostra é categorizada, organizada e numerada, e os detalhes sobre sexo, idade, saúde e histórico de doenças do doador estão cuidadosamente registrados em um banco de dados cada vez maior. Mas a identidade do doador nunca é revelada. Doações não vêm facilmente, especialmente as de cérebros normais, relata Benes. ""Cientistas sempre precisam de espécimes normais para usar como controle"", diz a pesquisadora, que afirma ter um interesse passional por esquizofrenia. ""Os que estão em famílias que não sofrem de uma desordem neurológica realmente não pensam sobre doação de cérebro"", diz. As pessoas encaram esse órgão particular de forma diferente de fígados, intestinos, córneas e corações. Alguns o vêem como o assento da alma. ""É muito difícil os cérebros virem, por razões que ninguém traduz em palavras"", ela diz.']"
2001,http://www1.folha.uol.com.br/folha/ciencia/ult306u3636.shtml,"['Fundado pelos Institutos Nacionais de Saúde (NIH), dos EUA, o banco recebe cerca de 300 doações por ano e envia entre 5.000 e 6.000 amostras para pesquisadores trabalhando com esquizofrenia, desordem bipolar, doença de Huntington e mal de Alzheimer.', 'Cada amostra é categorizada, organizada e numerada, e os detalhes sobre sexo, idade, saúde e histórico de doenças do doador estão cuidadosamente registrados em um banco de dados cada vez maior. Mas a identidade do doador nunca é revelada. Doações não vêm facilmente, especialmente as de cérebros normais, relata Benes. ""Cientistas sempre precisam de espécimes normais para usar como controle"", diz a pesquisadora, que afirma ter um interesse passional por esquizofrenia. ""Os que estão em famílias que não sofrem de uma desordem neurológica realmente não pensam sobre doação de cérebro"", diz. As pessoas encaram esse órgão particular de forma diferente de fígados, intestinos, córneas e corações. Alguns o vêem como o assento da alma. ""É muito difícil os cérebros virem, por razões que ninguém traduz em palavras"", ela diz.']"
2001,http://www1.folha.uol.com.br/fsp/mundo/ft1705200108.htm,"['Os advogados de defesa dizem que seu cliente sofre de vários problemas mentais, inclusive de esquizofrenia e, por isso, não pode ser considerado responsável por suas ações.']"
2001,http://www1.folha.uol.com.br/fsp/ilustrad/fq3105200111.htm,"['O engordamento precoce do gado. As toxinas. As doenças degenerativas. O câncer. Os produtos adoçantes na mesa. A esquizofrenia diet. A paranóia colesterol. O supermercado convertido em templo do consumo. A nutrição videogame. Os seus cardápios neoliberais. A desqualificação das matérias-primas na comida, a desnaturalização dos alimentos.']"
2001,http://www1.folha.uol.com.br/folha/reuters/ult112u2519.shtml,"['Folha Online - Reuters - Apesar de protestos, EUA executam esquizofrênico - 15/06/2001', 'Apesar dos protestos no Exterior e dentro do país, o Estado norte-americano de Ohio executou hoje um homem descrito por seus advogados como esquizofrênico e sem condições mentais de entender o que estava acontecendo com ele.', 'Advogados de Scott afirmaram que ele tinha um longo histórico de doenças mentais não tratadas, incluindo esquizofrenia, que o faziam incapaz de compreender por que seria executado, argumento rejeitado pela Justiça em várias instâncias.', 'Vindo de uma família de 11 filhos de pais alcoólatras e que violentavam as crianças, Scott nunca recebeu tratamento psiquiátrico, apesar de um irmão seu, também esquizofrênico, ter sido internado várias vezes em instituições, disseram seus advogados.']"
2001,http://www1.folha.uol.com.br/fsp/folhatee/fm0207200104.htm,"[')- viajam por universos desconhecidos de uma linguagem que eles mesmo inventaram para acompanhar seu ótimo instrumental de pseudo-surfmusic bem marcada. Tamanha esquizofrenia pode ser um pouco irritante, mas talvez isso faça parte da história toda.']"
2001,http://www1.folha.uol.com.br/fsp/ilustrad/fq0207200113.htm,"['""Há uma esquizofrenia em curso: em virtude do isolamento causado pela ditadura militar no Brasil, não há diálogo entre as disciplinas, e isso se reflete na exposição"", apontou Farias.']"
2001,http://www1.folha.uol.com.br/folha/ilustrada/ult90u15043.shtml,"['""Há uma esquizofrenia em curso: em virtude do isolamento causado pela ditadura militar no Brasil, não há diálogo entre as disciplinas, e isso se reflete na exposição"", apontou Farias.']"
2001,http://www1.folha.uol.com.br/fsp/equilibrio/eq0507200113.htm,"['Pacientes que apresentam distúrbios emocionais graves, como depressão profunda ou esquizofrenia, também devem ser barrados. Para muitos obesos, comer é uma das maiores fontes de prazer. Impedir essa sensação pode piorar o quadro depressivo. ""Cerca de 20% dos pacientes podem apresentar depressão. Mas a maior parte se diz feliz com os resultados e diz que faria novamente a operação, mesmo com as dificuldades do pós-operatório"", diz o psiquiatra Adriano Segal, do Ambulatório de Bulimia e Transtornos Alimentares do HC.']"
2001,http://www1.folha.uol.com.br/folha/equilibrio/noticias/ult263u194.shtml,"['Pacientes que apresentam distúrbios emocionais graves, como depressão profunda ou esquizofrenia, também devem ser barrados. Para muitos obesos, comer é uma das maiores fontes de prazer. Impedir essa sensação pode piorar o quadro depressivo.']"
2001,http://www1.folha.uol.com.br/fsp/equilibrio/eq1207200115.htm,"['Os ""chefs de cozinha"", pacientes em tratamento de paranóia, transtorno mental severo, esquizofrenia e psicose, estão dando duro para se profissionalizar e formar uma cooperativa. Andrea deu algumas dicas de como entrar no mercado. Para começar, destacou o cuidado com a higiene, vestindo touca, luva e máscara em todo mundo antes de o chef Almir Gomes botar as panelas para funcionar. ""Tem que usar máscara porque a respiração vai na comida. O ideal é o chef não ter nem barba"", disse Andrea. ""A gente, além de doido, vai andar de máscara por aí?"", brincou a aprendiz Maria Imaculada, 43.']"
2001,http://www1.folha.uol.com.br/folha/cotidiano/ult95u33066.shtml,"['Para promover o ajuste social que está ligado intimamente à violência, Cerqueira disse ser necessário aumentar as condições de segurança pública, através de uma polícia eficiente que realize um trabalho coordenado, em conjunto com a sociedade, para impedir a criação de uma situação de esquizofrenia nacional.']"
2001,http://www1.folha.uol.com.br/folha/reuters/ult112u3660.shtml,"['Folha Online - Reuters - Novo remédio para esquizofrenia promete menos efeito colateral - 19/07/2001', 'Um novo medicamento para esquizofrenia promete aliar a eficácia terapêutica à redução de efeitos colaterais normalmente associados aos antipsicóticos, classe à qual pertence a droga, informou ontem o fabricante do remédio.', 'A ziprasidona é o mais novo integrante da chamada segunda geração de antipsicóticos, drogas mais modernas usadas no tratamento da esquizofrenia que surgiram no final da década de 1980 e que também incluem clozapina e a risperidona.', 'A esquizofrenia, que atinge cerca de 1% da população mundial, é um transtorno mental crônico com manifestação no início da vida adulta, entre 20 e 25 anos. A doença, normalmente tratada com medicamentos e psicoterapia, é de alto custo do ponto de vista da saúde pública.']"
